block_day,deposit_apr,var_borrow_apr,stab_borrow_apr,deposit_apy,var_borrow_apy,stab_borrow_apy
2022-08-06T00:00:00+00:00,0.0072669599008920475,0.018571581937518594,0.054762109250024796,0.007293428329308378,0.018745106302601965,0.05628930327957385
2022-08-05T00:00:00+00:00,0.007089775608860863,0.018345948334424794,0.05446126444589972,0.0071149675670716,0.01851526910423995,0.055971571927889076
2022-08-04T00:00:00+00:00,0.007257649060557882,0.018565603274966865,0.05475413769995582,0.007284049624691588,0.018739015587595925,0.056280883050081235
2022-08-03T00:00:00+00:00,0.0071976312000712125,0.018496273160378933,0.054661697547171914,0.0072235964052992105,0.018668388743263434,0.05618324479695579
2022-08-02T00:00:00+00:00,0.00736517547957593,0.01870847172139074,0.05494462896185432,0.007392365094739564,0.01888457164541463,0.05648211449387004
2022-08-01T00:00:00+00:00,0.007716124737276558,0.019152581774550058,0.055536775699400076,0.0077459707425887765,0.0193371690205028,0.05710789218797176
2022-07-31T00:00:00+00:00,0.0077327607183834005,0.019175729772753235,0.05556763969700431,0.007762735724965018,0.01936076490854311,0.05714051926686464
2022-07-30T00:00:00+00:00,0.0077931556040974,0.01925121960295399,0.05566829280393865,0.007823601278166536,0.019437719184148536,0.05724692909955766
2022-07-29T00:00:00+00:00,0.008364015589806546,0.019925912486900177,0.0565678833158669,0.008399091691238144,0.020125758640043193,0.058198446327813944
2022-07-28T00:00:00+00:00,0.008960601740702694,0.020607289091074572,0.0574763854547661,0.009000868111642829,0.020821085327616062,0.0591602587160947
2022-07-27T00:00:00+00:00,0.009431326391594214,0.02116571081754822,0.058220947756730965,0.009475941498500182,0.021391293193540675,0.05994916317284048
2022-07-26T00:00:00+00:00,0.009396915845156919,0.021140602534106087,0.05818747004547478,0.009441205477394446,0.021365648133416112,0.05991367909484121
2022-07-25T00:00:00+00:00,0.009151306073852047,0.020834736059068052,0.0577796480787574,0.009193307298198068,0.021053294394808145,0.05948151114425828
2022-07-24T00:00:00+00:00,0.009223110466132679,0.020909833110595247,0.05787977748079366,0.009265774411998582,0.02112997536583995,0.05958760170554668
2022-07-23T00:00:00+00:00,0.009060598732509806,0.02072361490681399,0.057631486542418654,0.009101770208024901,0.02093984008000078,0.05932454836434231
2022-07-22T00:00:00+00:00,0.008957022567940965,0.020604350382941294,0.05747246717725506,0.008997256729683033,0.020818085436799853,0.05915610864041053
2022-07-21T00:00:00+00:00,0.009202564536207413,0.02088626276617395,0.0578483503548986,0.009245038321149467,0.021105907264285455,0.059554302435905045
2022-07-20T00:00:00+00:00,0.008969952001161722,0.02064329245885503,0.057524389945140045,0.00901030257666766,0.020857838986188895,0.05921110438484643
2022-07-19T00:00:00+00:00,0.009253540593824352,0.02097878234145418,0.05797170978860557,0.009296486965670873,0.02120038391948158,0.05968501651663701
2022-07-18T00:00:00+00:00,0.008142827193876935,0.01967154733757011,0.056228729783426815,0.00817607017954293,0.01986630719837542,0.05783961544018207
2022-07-17T00:00:00+00:00,0.007485275275879831,0.018865851293620506,0.05515446839149401,0.007513359978142049,0.019044935882052645,0.05670382935925983
2022-07-16T00:00:00+00:00,0.007416134043318019,0.01877864015847127,0.05503818687796169,0.007443701670785489,0.01895606769168354,0.05658096138261679
2022-07-15T00:00:00+00:00,0.007991631927857274,0.019489995179935736,0.05598666023991431,0.008023650253332472,0.01968116507690426,0.057583575678782924
2022-07-14T00:00:00+00:00,0.00786176627501151,0.019332416459754247,0.05577655527967233,0.00789275110377698,0.019520497683230765,0.057361395465455836
2022-07-13T00:00:00+00:00,0.00765027791721169,0.01907301015513795,0.0554306802068506,0.0076796160596447685,0.019256061938239775,0.05699574375499626
2022-07-12T00:00:00+00:00,0.008041780828379856,0.019549388896932716,0.056065851862576954,0.008074202798647274,0.019741729529968693,0.05766733075439989
2022-07-11T00:00:00+00:00,0.008410997422813824,0.019999956971498117,0.05666660929533082,0.008446469241889442,0.020201296122551428,0.05830292316291137
